179614.0,6.0
179614.0,6.0
179614.0,6.0
179614.0,6.0
179614.0,6.0
179614.0,6.0
171865.0,7.0
179614.0,6.0
179614.0,6.0
179614.0,6.0
179614.0,6.0
179614.0,6.0
179614.0,6.0
171865.0,7.0
179614.0,6.0
171865.0,7.0
179614.0,6.0
179614.0,6.0
171865.0,7.0
171865.0,7.0
179614.0,6.0
179614.0,6.0
171865.0,7.0
179614.0,6.0
171865.0,7.0
171865.0,7.0
179614.0,6.0
171865.0,7.0
171865.0,7.0
179614.0,6.0
171865.0,7.0
179614.0,6.0
179614.0,6.0
179614.0,6.0
179614.0,6.0
179614.0,6.0
171865.0,7.0
171865.0,7.0
171865.0,7.0
171865.0,7.0
179614.0,6.0
171865.0,7.0
171865.0,7.0
171865.0,7.0
171865.0,7.0
171865.0,7.0
171865.0,7.0
179614.0,6.0
179614.0,6.0
171865.0,7.0
179614.0,6.0
171865.0,7.0
171865.0,7.0
179614.0,6.0
171865.0,7.0
171865.0,7.0
171865.0,7.0
179614.0,6.0
171865.0,7.0
179614.0,6.0
171865.0,7.0
179614.0,6.0
171865.0,7.0
179614.0,6.0
171865.0,7.0
171865.0,7.0
179614.0,6.0
171865.0,7.0
171865.0,7.0
179614.0,6.0
171865.0,7.0
179614.0,6.0
171865.0,7.0
179614.0,6.0
171865.0,7.0
179614.0,6.0
171865.0,7.0
179614.0,6.0
179614.0,6.0
171865.0,7.0
179614.0,6.0
171865.0,7.0
179614.0,6.0
171865.0,7.0
179614.0,6.0
179614.0,6.0
171865.0,7.0
179614.0,6.0
179614.0,6.0
179614.0,6.0
171865.0,7.0
171865.0,7.0
171865.0,7.0
171865.0,7.0
171865.0,7.0
179614.0,6.0
171865.0,7.0
171865.0,7.0
179614.0,6.0
171865.0,7.0
