39617.0,43.0
41710.0,39.0
39200.0,44.0
38916.0,48.0
40342.0,42.0
39120.0,45.0
39617.0,43.0
39617.0,43.0
39200.0,44.0
39200.0,44.0
39200.0,44.0
38916.0,48.0
39200.0,44.0
38916.0,48.0
39200.0,44.0
39200.0,44.0
39120.0,45.0
38916.0,48.0
39200.0,44.0
39200.0,44.0
39200.0,44.0
39200.0,44.0
39617.0,43.0
38916.0,48.0
39120.0,45.0
38916.0,48.0
38916.0,48.0
41710.0,39.0
39200.0,44.0
38916.0,48.0
41710.0,39.0
39200.0,44.0
41710.0,39.0
41710.0,39.0
39200.0,44.0
39200.0,44.0
39617.0,43.0
39200.0,44.0
39120.0,45.0
39617.0,43.0
39120.0,45.0
39120.0,45.0
39617.0,43.0
41710.0,39.0
39200.0,44.0
38916.0,48.0
39200.0,44.0
39617.0,43.0
39617.0,43.0
41710.0,39.0
38916.0,48.0
38916.0,48.0
39617.0,43.0
38916.0,48.0
40342.0,42.0
39200.0,44.0
39200.0,44.0
39617.0,43.0
40342.0,42.0
41710.0,39.0
38916.0,48.0
40342.0,42.0
39200.0,44.0
39617.0,43.0
39120.0,45.0
38916.0,48.0
41710.0,39.0
39200.0,44.0
39200.0,44.0
38916.0,48.0
38916.0,48.0
38916.0,48.0
39200.0,44.0
39200.0,44.0
39200.0,44.0
39200.0,44.0
40342.0,42.0
41710.0,39.0
39617.0,43.0
39617.0,43.0
40342.0,42.0
38916.0,48.0
39617.0,43.0
39617.0,43.0
39200.0,44.0
39200.0,44.0
39200.0,44.0
38916.0,48.0
41710.0,39.0
39617.0,43.0
39617.0,43.0
39120.0,45.0
40342.0,42.0
38916.0,48.0
39200.0,44.0
39200.0,44.0
39200.0,44.0
39200.0,44.0
38916.0,48.0
41710.0,39.0
