209132.0,28.0
209132.0,28.0
209132.0,28.0
209132.0,28.0
197953.0,31.0
209132.0,28.0
209132.0,28.0
197953.0,31.0
197953.0,31.0
209132.0,28.0
197953.0,31.0
197953.0,31.0
209132.0,28.0
197953.0,31.0
197953.0,31.0
209132.0,28.0
197953.0,31.0
206164.0,29.0
197953.0,31.0
197953.0,31.0
197953.0,31.0
221850.0,25.0
206164.0,29.0
197953.0,31.0
197953.0,31.0
221850.0,25.0
197953.0,31.0
206164.0,29.0
206164.0,29.0
209132.0,28.0
221850.0,25.0
197953.0,31.0
197953.0,31.0
209132.0,28.0
221850.0,25.0
221850.0,25.0
209132.0,28.0
206164.0,29.0
209132.0,28.0
206164.0,29.0
221850.0,25.0
209132.0,28.0
221850.0,25.0
197953.0,31.0
221850.0,25.0
206164.0,29.0
206164.0,29.0
221850.0,25.0
221850.0,25.0
206164.0,29.0
206164.0,29.0
221850.0,25.0
221850.0,25.0
206164.0,29.0
206164.0,29.0
221850.0,25.0
221850.0,25.0
206164.0,29.0
206164.0,29.0
221850.0,25.0
209132.0,28.0
206164.0,29.0
221850.0,25.0
206164.0,29.0
197953.0,31.0
206164.0,29.0
221850.0,25.0
209132.0,28.0
209132.0,28.0
197953.0,31.0
206164.0,29.0
197953.0,31.0
209132.0,28.0
206164.0,29.0
209132.0,28.0
221850.0,25.0
206164.0,29.0
221850.0,25.0
206164.0,29.0
197953.0,31.0
221850.0,25.0
209132.0,28.0
206164.0,29.0
197953.0,31.0
221850.0,25.0
209132.0,28.0
221850.0,25.0
197953.0,31.0
206164.0,29.0
209132.0,28.0
221850.0,25.0
206164.0,29.0
221850.0,25.0
209132.0,28.0
209132.0,28.0
206164.0,29.0
197953.0,31.0
209132.0,28.0
197953.0,31.0
206164.0,29.0
