527959.0,42.0
527959.0,42.0
527959.0,42.0
527959.0,42.0
527959.0,42.0
527959.0,42.0
527959.0,42.0
527959.0,42.0
527959.0,42.0
527959.0,42.0
527959.0,42.0
527959.0,42.0
527959.0,42.0
536793.0,34.0
527959.0,42.0
527959.0,42.0
536793.0,34.0
536793.0,34.0
536793.0,34.0
536793.0,34.0
536793.0,34.0
527959.0,42.0
536793.0,34.0
536793.0,34.0
536793.0,34.0
536793.0,34.0
536793.0,34.0
527959.0,42.0
527959.0,42.0
527959.0,42.0
536793.0,34.0
527959.0,42.0
527959.0,42.0
527959.0,42.0
536793.0,34.0
536793.0,34.0
527959.0,42.0
536793.0,34.0
536793.0,34.0
527959.0,42.0
536793.0,34.0
527959.0,42.0
536793.0,34.0
536793.0,34.0
536793.0,34.0
536793.0,34.0
536793.0,34.0
536793.0,34.0
527959.0,42.0
527959.0,42.0
536793.0,34.0
536793.0,34.0
527959.0,42.0
536793.0,34.0
536793.0,34.0
527959.0,42.0
536793.0,34.0
536793.0,34.0
527959.0,42.0
536793.0,34.0
527959.0,42.0
536793.0,34.0
536793.0,34.0
527959.0,42.0
527959.0,42.0
527959.0,42.0
536793.0,34.0
536793.0,34.0
536793.0,34.0
536793.0,34.0
536793.0,34.0
527959.0,42.0
527959.0,42.0
527959.0,42.0
536793.0,34.0
527959.0,42.0
536793.0,34.0
527959.0,42.0
527959.0,42.0
536793.0,34.0
527959.0,42.0
527959.0,42.0
527959.0,42.0
527959.0,42.0
536793.0,34.0
536793.0,34.0
536793.0,34.0
527959.0,42.0
536793.0,34.0
536793.0,34.0
536793.0,34.0
536793.0,34.0
527959.0,42.0
527959.0,42.0
527959.0,42.0
536793.0,34.0
536793.0,34.0
536793.0,34.0
527959.0,42.0
527959.0,42.0
