42373.0,38.0
39726.0,42.0
39664.0,43.0
40269.0,41.0
41319.0,40.0
41962.0,39.0
39664.0,43.0
39664.0,43.0
39726.0,42.0
39664.0,43.0
39664.0,43.0
39726.0,42.0
39664.0,43.0
41962.0,39.0
41319.0,40.0
39664.0,43.0
41962.0,39.0
41962.0,39.0
39664.0,43.0
41319.0,40.0
39726.0,42.0
39664.0,43.0
41319.0,40.0
39664.0,43.0
41319.0,40.0
39726.0,42.0
39726.0,42.0
39726.0,42.0
39664.0,43.0
39726.0,42.0
40269.0,41.0
39664.0,43.0
41962.0,39.0
39664.0,43.0
41962.0,39.0
41962.0,39.0
39664.0,43.0
39726.0,42.0
39726.0,42.0
41962.0,39.0
41962.0,39.0
40269.0,41.0
41319.0,40.0
41962.0,39.0
41962.0,39.0
41319.0,40.0
39726.0,42.0
39726.0,42.0
39726.0,42.0
39726.0,42.0
39726.0,42.0
39726.0,42.0
39726.0,42.0
39726.0,42.0
39726.0,42.0
39726.0,42.0
39726.0,42.0
41319.0,40.0
39726.0,42.0
39726.0,42.0
40269.0,41.0
39664.0,43.0
39726.0,42.0
39664.0,43.0
39726.0,42.0
41962.0,39.0
41319.0,40.0
41319.0,40.0
41319.0,40.0
40269.0,41.0
39726.0,42.0
41319.0,40.0
41962.0,39.0
41319.0,40.0
41962.0,39.0
39664.0,43.0
41319.0,40.0
39726.0,42.0
39726.0,42.0
40269.0,41.0
41319.0,40.0
39726.0,42.0
39664.0,43.0
39664.0,43.0
41319.0,40.0
39664.0,43.0
41319.0,40.0
40269.0,41.0
39664.0,43.0
41962.0,39.0
41319.0,40.0
41962.0,39.0
39726.0,42.0
39664.0,43.0
41319.0,40.0
39726.0,42.0
41962.0,39.0
39726.0,42.0
39726.0,42.0
39726.0,42.0
