4122.0,25.0
4122.0,25.0
3844.0,29.0
3844.0,29.0
4122.0,25.0
3844.0,29.0
3844.0,29.0
3844.0,29.0
4122.0,25.0
3844.0,29.0
3996.0,28.0
4122.0,25.0
3996.0,28.0
3844.0,29.0
4122.0,25.0
3996.0,28.0
3844.0,29.0
3996.0,28.0
3844.0,29.0
4122.0,25.0
3844.0,29.0
3996.0,28.0
3844.0,29.0
3996.0,28.0
4122.0,25.0
3996.0,28.0
3844.0,29.0
3996.0,28.0
3844.0,29.0
3996.0,28.0
3844.0,29.0
3996.0,28.0
4122.0,25.0
3996.0,28.0
3844.0,29.0
3996.0,28.0
4122.0,25.0
3996.0,28.0
3844.0,29.0
3996.0,28.0
4122.0,25.0
3844.0,29.0
3996.0,28.0
3844.0,29.0
3996.0,28.0
3844.0,29.0
3996.0,28.0
4122.0,25.0
3844.0,29.0
3996.0,28.0
4122.0,25.0
3996.0,28.0
4122.0,25.0
3996.0,28.0
4122.0,25.0
3844.0,29.0
4122.0,25.0
3996.0,28.0
4122.0,25.0
3844.0,29.0
4122.0,25.0
3844.0,29.0
4122.0,25.0
3844.0,29.0
4122.0,25.0
3844.0,29.0
4122.0,25.0
3844.0,29.0
4122.0,25.0
3844.0,29.0
4122.0,25.0
3844.0,29.0
3996.0,28.0
3844.0,29.0
4122.0,25.0
3996.0,28.0
4122.0,25.0
3996.0,28.0
4122.0,25.0
3996.0,28.0
4122.0,25.0
3996.0,28.0
4122.0,25.0
3996.0,28.0
3844.0,29.0
3996.0,28.0
3844.0,29.0
3996.0,28.0
4122.0,25.0
3844.0,29.0
3996.0,28.0
4122.0,25.0
3996.0,28.0
3844.0,29.0
4122.0,25.0
3996.0,28.0
4122.0,25.0
3996.0,28.0
4122.0,25.0
3996.0,28.0
